Product Name,Profit
Boston 16801 Nautilus Battery Pencil Sharpener,77.2551
"Ibico Index Tab, Economy",76.86975
Microsoft Wireless Mobile Mouse 4000,76.7808
"Enermax Flash Drive, Erganomic",76.76955000000001
Catalog Binders with Expanding Posts,76.58400000000006
Nortel Networks T7316 E Nt8 B27,76.48874999999998
"Advantus Push Pins, Bulk Pack",76.03484999999999
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",75.8772
"Jiffy Peel and Seal, Security-Tint",75.87
"Rubbermaid Clock, Durable",75.7734
"Smead File Folder Labels, Adjustable",75.717
Adjustable Personal File Tote,75.702
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",75.702
AT&T CL82213,75.6639
"Harbour Creations Round Labels, Laser Printer Compatible",75.60000000000001
Xerox 189,75.492
"Advantus Thumb Tacks, Bulk Pack",75.45315000000001
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",75.1773
Dax Clear Box Frame,75.1464
Security-Tint Envelopes,75.063
"Hon Color Coded Labels, Alphabetical",74.8965
Plastic Binding Combs,74.76525
Xerox 1931,74.64959999999999
Hewlett-Packard Deskjet 5550 Printer,74.64150000000001
"Avery Shipping Labels, Adjustable",74.42999999999999
"Global Deluxe Stacking Chair, Gray",74.1759
"Rubbermaid Door Stop, Black",74.082
Westinghouse Clip-On Gooseneck Lamps,73.8234
"Epson Receipt Printer, Wireless",73.6965
"Stanley Highlighters, Blue",73.41749999999999
"Harbour Creations Steel Folding Chair, Adjustable",73.38600000000002
Hoover Commercial SteamVac,73.332
"Rogers Box, Wire Frame",73.32600000000001
Global Commerce Series Low-Back Swivel/Tilt Chairs,73.2393
"Kleencut Box Cutter, High Speed",72.9075
"Hoover Blender, Silver",72.36
"Okidata Receipt Printer, Durable",71.93835
Southworth 25% Cotton Premium Laser Paper and Envelopes,71.928
"Smead Color Coded Labels, 5000 Label Set",71.91
"Advantus Staples, Metal",71.8737
Xerox 1960,71.8545
Hon Olson Stacker Stools,71.81309999999999
Global Comet Stacking Armless Chair,71.77199999999999
Cisco SPA112 2 Port Phone Adapter,71.70975
"Logitech Numeric Keypad, Programmable",71.64
"Stiletto Scissors, High Speed",71.43900000000001
"Hon Legal Exhibit Labels, Adjustable",71.4
"Hon Round Labels, Alphabetical",71.313
"Ames Business Envelopes, Set of 50",71.30175
Cardinal EasyOpen D-Ring Binders,71.292
"Tenex Box, Blue",71.22000000000001
"Smead Box, Single Width",71.133
"Eaton Parchment Paper, Premium",71.085
"Smead Box, Industrial",70.90875
Xerox 203,70.839
Logitech Mobile Speakerphone P710e - speaker phone,70.56
Panasonic KX - TS880B Telephone,70.5447
"Novimex Round Labels, Laser Printer Compatible",70.46325
Xerox Blank Computer Paper,70.4295
Cisco SPA301,70.1955
"Office Star Swivel Stool, Red",70.173
Electrix Halogen Magnifier Lamp,69.948
"Smead Color Coded Labels, Adjustable",69.9
AT&T 841000 Phone,69.696
"Cardinal Binder Covers, Recycled",69.68700000000001
GBC VeloBind Cover Sets,69.48
Harbour Creations 67200 Series Stacking Chairs,69.4005
"Logitech Mouse, Bluetooth",69.228
"SAFCO Rocking Chair, Red",68.92425
Peel-Off China Markers,68.8149
"HP Wireless Fax, High-Speed",68.77272
"Harbour Creations Shipping Labels, Alphabetical",68.61
"Acme Box Cutter, Steel",68.58
"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",68.5767
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",68.49359999999999
Xerox 1997,68.4288
"Stockwell Push Pins, Bulk Pack",68.22524999999999
"Hamilton Beach Toaster, Black",68.184
"Konica Phone, Red",67.437
Advantus Motivational Note Cards,67.3995
Wasp CCD Handheld Bar Code Reader,67.302
"Breville Coffee Grinder, Silver",67.2885
Self-Adhesive Address Labels for Typewriters by Universal,66.99615
Avery 516,66.99615
4009 Highlighters by Sanford,66.9834
"Accos Push Pins, 12 Pack",66.78
Dixon Ticonderoga Core-Lock Colored Pencils,66.6852
Coloredge Poster Frame,66.456
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,66.3327
"Cisco Headset, VoIP",66.3291
Laser & Ink Jet Business Envelopes,66.2607
9-3/4 Diameter Round Wall Clock,66.192
"Avery Removable Labels, Laser Printer Compatible",65.949
"Xerox Computer Printout Paper, 8.5 x 11",65.8002
Self-Adhesive Removable Labels,65.77199999999999
"Kraft Peel and Seal, Recycled",65.55
3M Polarizing Light Filter Sleeves,65.4615
"Rubbermaid Stacking Tray, Erganomic",65.43120000000002
"Rubbermaid Stacking Tray, Durable",65.4168
Iris Project Case,65.3562
"Samsung Office Telephone, Cordless",65.16
"Maxell 74 Minute CDR, 10/Pack",65.1348
"Stanley Pens, Water Color",65.07209999999999
Nu-Dell Executive Frame,65.03280000000001
"Jiffy Clasp Envelope, Set of 50",65.0196
invisibleSHIELD by ZAGG Smudge-Free Screen Protector,64.76400000000001
"Green Bar Parchment Paper, Premium",64.67999999999999
"Smead Legal Exhibit Labels, 5000 Label Set",64.53
Acco 3-Hole Punch,64.386
"Seth Thomas 13 1/2"" Wall Clock",64.2747
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",64.233
Strathmore Photo Mount Cards,64.071
"Elite Ruler, Serrated",64.05
"Apple Office Telephone, with Caller ID",63.93720000000002
Sterilite Officeware Hinged File Box,63.82320000000001
Panasonic KX TS3282W Corded phone,63.74250000000001
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",63.58800000000001
"Tenex Folders, Industrial",63.411
Xerox 195,63.32640000000001
"DataProducts Ampli Magnifier Task Lamp, Black,",63.3204
"Harbour Creations Rocking Chair, Red",63.247049999999994
Avery 499,63.1962
Xerox 1952,63.1962
Xerox 22,63.1962
"SanDisk Memo Slips, Recycled",63.15299999999999
File Shuttle I and Handi-File,63.1071
"Tenex Stacking Tray, Black",63.06105
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,62.979
"Wirebound Service Call Books, 5 1/2"" x 4""",62.7264
Bose SoundLink Bluetooth Speaker,62.685
"Hon Removable Labels, Adjustable",62.651999999999994
"Ames Interoffice Envelope, Set of 50",62.63099999999999
Avery 519,62.61015
Avery Metallic Poly Binders,62.571600000000004
Nortel Meridian M3904 Professional Digital phone,62.36595
Fellowes Bankers Box Stor/Drawer Steel Plus,62.36099999999999
"Fellowes Box, Blue",62.247
"Enermax Parchment Paper, Premium",62.24550000000001
Ibico Covers for Plastic or Wire Binding Elements,62.1
Plantronics Encore H101 Dual Earpieces Headset,62.031
"Boston Markers, Water Color",61.92
"Memorex Flash Drive, Bluetooth",61.919999999999995
X-Rack File for Hanging Folders,61.6434
Hand-Finished Solid Wood Document Frame,61.614
GBC Poly Designer Binding Covers,61.519499999999994
Xerox 220,61.4304
Avery 486,61.1847
"Harbour Creations Removable Labels, Laser Printer Compatible",61.14600000000001
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",61.0845
"Eldon 200 Class Desk Accessories, Black",61.0845
"Novimex Chairmat, Black",60.818850000000005
Xerox 1920,60.5475
14-7/8 x 11 Blue Bar Computer Printout Paper,60.5304
"Smead Box, Wire Frame",60.498000000000026
"Smead Shelving, Industrial",60.1149
Avaya 4621SW VoIP phone,59.8995
Eldon Simplefile Box Office,59.711999999999996
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",59.628
Xerox 1966,59.628
"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",59.496750000000006
Xerox 1987,59.47619999999999
Sanford Liquid Accent Highlighters,59.3184
"SanDisk Parchment Paper, 8.5 x 11",59.22
"Accos Thumb Tacks, Bulk Pack",59.178
Ultra Door Pull Handle,59.175
"Avery Hole Reinforcements, Durable",59.099999999999994
OIC Binder Clips,59.07000000000001
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",58.967999999999996
"Avery Removable Labels, Alphabetical",58.812
Luxo Economy Swing Arm Lamp,58.6236
Berol Giant Pencil Sharpener,58.6155
"Seth Thomas 12"" Clock w/ Goldtone Case",58.599
"Wilson Jones Binder, Durable",58.482
"Accos Thumb Tacks, 12 Pack",58.32
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",58.22550000000001
GBC Recycled Grain Textured Covers,58.02720000000001
Avery 478,57.7416
"Maxell Pro 80 Minute CD-R, 10/Pack",57.684000000000005
Advantus Plastic Paper Clips,57.60000000000001
Logitech Trackman Marble Mouse,57.5808
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",57.3375
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",57.31425
LG Electronics Tone+ HBS-730 Bluetooth Headset,57.1296
"Eldon Box, Blue",56.9097
"Eldon Folders, Single Width",56.754000000000005
Sony 64GB Class 10 Micro SDHC R40 Memory Card,56.684250000000006
Belkin F8E887 USB Wired Ergonomic Keyboard,56.6811
Xerox 1947,56.511
"Wilson Jones Hole Reinforcements, Economy",56.3835
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",56.153999999999996
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",56.055
Xerox 219,55.9872
"Novimex Shipping Labels, Alphabetical",55.944
"Smead Legal Exhibit Labels, Adjustable",55.935
"Novimex File Folder Labels, Adjustable",55.71
AT&T CL83451 4-Handset Telephone,55.6173
"KitchenAid Coffee Grinder, Silver",55.521
"DXL Angle-View Binders with Locking Rings, Black",55.44
"Enermax Parchment Paper, Multicolor",55.371
"Acme Scissors, Serrated",55.3518
Fiskars Softgrip Scissors,55.3392
Heavy-Duty E-Z-D Binders,55.313700000000004
"Novimex Legal Exhibit Labels, Laser Printer Compatible",55.025999999999996
"Epson Inkjet, White",54.94500000000001
"Accos Paper Clips, Assorted Sizes",54.705
"Executive Impressions 14"" Contract Wall Clock",54.6858
Xerox 1912,54.6336
Xerox 1939,54.6336
O'Sullivan Living Dimensions 2-Shelf Bookcases,54.440999999999995
"Smead Color Coded Labels, Alphabetical",54.30330000000001
"Okidata Receipt Printer, White",54.27
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",54.234
Logitech Wireless Anywhere Mouse MX for PC and Mac,53.991
"Global Stack Chair with Arms, Black",53.964
"Sharp Personal Copier, High-Speed",53.88719999999999
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",53.865
Jensen SMPS-640 - speaker phone,53.796600000000005
"Elite Shears, High Speed",53.46
Bulldog Vacuum Base Pencil Sharpener,53.41545
Newell 324,53.361000000000004
Sensible Storage WireTech Storage Systems,53.235
Wilson Jones Legal Size Ring Binders,52.776
"Advantus Thumb Tacks, Metal",52.650000000000006
"Global Task Chair, Black",52.45755
"Global Value Mid-Back Manager's Chair, Gray",52.45755
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",52.28399999999999
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",52.2192
Avery 489,52.164
Avery 48,52.164
Avery 503,52.164
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",52.0884
"Harbour Creations Round Labels, Adjustable",52.065
"Avery Color Coded Labels, Adjustable",52.05825
"Wirebound Message Book, 4 per Page",51.883649999999996
Newell 339,51.8736
"Konica Phone, Wireless",51.66
Southworth 100% Cotton The Best Paper,51.66
"Advantus Staples, Assorted Sizes",51.65175
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,51.43875
Xerox 209,51.321600000000004
Xerox 228,51.321600000000004
"Wilson Jones Binder, Recycled",51.233999999999995
"Avery Round Labels, Laser Printer Compatible",51.2175
"Sauder 3-Shelf Cabinet, Pine",51.14100000000004
"Panasonic Calculator, Wireless",51.047999999999995
"Ames Business Envelopes, Security-Tint",50.6412
Mobile Personal File Cube,50.5872
Fellowes Desktop Hanging File Manager,50.3625
Computer Printout Index Tabs,50.341499999999996
"Ibico Hole Reinforcements, Clear",50.27925
Compact Automatic Electric Letter Opener,50.11019999999999
"Advantus Staples, Bulk Pack",50.076
"HP Ink, Digital",50.04
Boston 1730 StandUp Electric Pencil Sharpener,50.0292
"OIC Colored Binder Clips, Assorted Sizes",49.9947
Martin Yale Chadless Opener Electric Letter Opener,49.968599999999995
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",49.941
"Boston Pens, Water Color",49.559999999999995
"Advantus Door Stop, Erganomic",49.507500000000014
Xerox 1902,49.3344
"Acco Binder, Recycled",49.26525
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",49.194
Bush Somerset Collection Bookcase,49.11749999999999
"Panasonic Receipt Printer, Durable",49.005
Xerox 1977,48.8976
Memorex Micro Travel Drive 32 GB,48.740849999999995
"Ibico Hole Reinforcements, Durable",48.7134
Advantus Rolling Storage Box,48.62025
Xerox 1956,48.348299999999995
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",48.348
Harmony HEPA Quiet Air Purifiers,48.262499999999996
"Kraft Clasp Envelope, Recycled",47.985
"Novimex Round Labels, 5000 Label Set",47.888999999999996
Avery 495,47.81700000000001
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",47.735699999999994
Storex DuraTech Recycled Plastic Frosted Binders,47.699999999999996
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",47.67
"Harbour Creations Shipping Labels, Adjustable",47.666399999999996
50 Colored Long Pencils,47.5488
"Boston Pens, Blue",47.504999999999995
"Contract Clock, 14"", Brown",47.4768
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",47.4516
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",47.4336
"Seth Thomas 14"" Day/Date Wall Clock",47.4192
Electrix Fluorescent Magnifier Lamps & Weighted Base,47.3664
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",47.3634
Xerox 1948,47.202749999999995
"Konica Calculator, White",47.0826
"Sanford Highlighters, Easy-Erase",46.84199999999999
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),46.656
"Wilson Jones Index Tab, Clear",46.638
Space Solutions HD Industrial Steel Shelving.,46.56285
"Harbour Creations Rocking Chair, Adjustable",46.49129999999999
Things To Do Today Pad,46.4904
Advantus Panel Wall Certificate Holder - 8.5x11,46.482
Recycled Eldon Regeneration Jumbo File,46.418400000000005
"Avery Binder Covers, Clear",46.40835
Sony 32GB Class 10 Micro SDHC R40 Memory Card,46.19475
"Hon Round Labels, Laser Printer Compatible",46.125
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,46.11
Vtech CS6719,46.075199999999995
Bionaire 99.97% HEPA Air Cleaner,45.99
"GBC White Gloss Covers, Plain Front",45.82920000000001
DXL Angle-View Binders with Locking Rings by Samsill,45.68175
"Advantus Light Bulb, Erganomic",45.515699999999995
"Elite Ruler, High Speed",45.471000000000004
"Advantus Rubber Bands, Metal",45.16365
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",45.143550000000005
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",45.076499999999996
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.9712
BIC Liqua Brite Liner,44.971199999999996
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,44.925
"Epson Printer, Red",44.79479999999999
"Novimex Color Coded Labels, Adjustable",44.775
Avery 480,44.775
"Jiffy Clasp Envelope, Recycled",44.757000000000005
Avery White Multi-Purpose Labels,44.6706
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",44.668800000000005
Avery 505,44.400000000000006
Avery 481,44.352000000000004
Avery File Folder Labels,44.28
Avery 515,44.16825
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",44.1552
Park Ridge Embossed Executive Business Envelopes,43.9074
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",43.8438
"BIC Markers, Fluorescent",43.6743
Space Solutions Commercial Steel Shelving,43.63875
"Stockwell Paper Clips, Metal",43.546499999999995
Texas Instruments TI-34 Scientific Calculator,43.540200000000006
Acco 6 Outlet Guardian Standard Surge Suppressor,43.524
"Binney & Smith Pens, Fluorescent",43.368
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",43.218
"Acco 3-Hole Punch, Clear",43.05
"OIC Clamps, Assorted Sizes",43.019999999999996
ClearOne Communications CHAT 70 OC Speaker Phone,42.9273
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",42.9204
"Advantus Thumb Tacks, Assorted Sizes",42.876
Xerox 1930,42.6708
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",42.498000000000005
Memorex Micro Travel Drive 4 GB,42.453
"Novimex Round Labels, Adjustable",42.4041
Wilson Jones Century Plastic Molded Ring Binders,42.3708
Xerox 1884,42.2577
"Okidata Calculator, Red",42.147
Xerox 192,41.9904
Xerox 1996,41.9904
"Eldon Stackable Tray, Side-Load, Legal, Smoke",41.952600000000004
Manco Dry-Lighter Erasable Highlighter,41.952000000000005
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",41.949
Xerox 1951,41.823
Astroparche Fine Business Paper,41.8176
"Xerox Message Books, 8.5 x 11",41.671350000000004
Nu-Dell Oak Frame,41.652
"Kleencut Shears, Easy Grip",41.5665
Memorex Froggy Flash Drive 8 GB,41.535
"Harbour Creations Color Coded Labels, 5000 Label Set",41.2812
Office Star - Mesh Screen back chair with Vinyl seat,41.25869999999999
"Hon Removable Labels, 5000 Label Set",41.22
"Hon Round Labels, 5000 Label Set",41.122499999999995
"Harbour Creations Shipping Labels, 5000 Label Set",41.04
Newell 347,40.831199999999995
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,40.78620000000001
"GlobeWeis Business Envelopes, Set of 50",40.77899999999999
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,40.5
GBC Personal VeloBind Strips,40.2528
Avery 476,40.1436
"Accos Rubber Bands, Assorted Sizes",40.027499999999996
Xerox 194,39.9456
Avoid Verbal Orders Carbonless Minifold Book,39.6474
Crayola Colored Pencils,39.606
"Panasonic Printer, Red",39.429
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",39.4263
"Harbour Creations Color Coded Labels, Adjustable",39.42
AT&T 17929 Lendline Telephone,39.3588
"Avery Binder Covers, Durable",39.34379999999999
DAX Two-Tone Silver Metal Document Frame,39.1644
Avery 51,39.123000000000005
Newell 341,39.09779999999999
"Advantus Clamps, Assorted Sizes",39.016500000000015
"Hewlett Personal Copier, Laser",38.88
"Avery Round Labels, Alphabetical",38.646
"Cameo Clasp Envelope, Set of 50",38.578500000000005
Logitech G602 Wireless Gaming Mouse,38.3952
Southworth Structures Collection,38.22
"BlueLounge Milo Smartphone Stand, White/Metallic",37.787400000000005
Avery Legal 4-Ring Binder,37.764
Pizazz Global Quick File,37.7244
"Fiskars 8"" Scissors, 2/Pack",37.497
Xerox 205,37.3248
Xerox 216,37.324799999999996
"Accos Rubber Bands, 12 Pack",37.30050000000001
"Adams Telephone Message Books, 5 1/4” x 11”",37.146
"Motorola Headset, Cordless",36.820499999999996
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",36.7137
Xerox 1942,36.705
Artistic Insta-Plaque,36.691199999999995
Avery 512,36.6741
"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",36.6696
Wilson Jones Turn Tabs Binder Tool for Ring Binders,36.5838
Acco Perma 4000 Stacking Storage Drawers,36.54
"Deflect-O Frame, Erganomic",36.53999999999998
"Vtech AT&T CL2940 Corded Speakerphone, Black",36.43785
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),36.328500000000005
"Ibico Binder, Clear",36.28499999999999
"SanDisk Computer Printout Paper, Premium",36.260999999999996
"Global Leather & Oak Executive Chair, Burgundy",36.21360000000001
"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",36.2088
"Stanley Pens, Fluorescent",36.117900000000006
"Adams ""While You Were Out"" Message Pads",36.0315
Acme Design Stainless Steel Bent Scissors,36.012600000000006
Fashion Color Clasp Envelopes,35.78715
"Eldon Shelving, Industrial",35.745000000000005
"Acco Hole Reinforcements, Clear",35.730000000000004
Stanley Bostitch Contemporary Electric Pencil Sharpeners,35.658
Prang Drawing Pencil Set,35.6118
"Cisco Speaker Phone, with Caller ID",35.5368
"Smead Removable Labels, Laser Printer Compatible",35.469
"Belkin 19"" Center-Weighted Shelf, Gray",35.388
Hanging Personal Folder File,35.324999999999996
"Rogers Folders, Wire Frame",35.3202
Xerox 1978,35.200199999999995
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",35.052
"Accos Thumb Tacks, Assorted Sizes",35.025
"Eaton Parchment Paper, Multicolor",35.01
O'Sullivan 2-Shelf Heavy-Duty Bookcases,34.9776
Fellowes Recycled Storage Drawers,34.97445
Enermax Briskie RF Wireless Keyboard and Mouse Combo,34.8936
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",34.733250000000005
"Career Cubicle Clock, 8 1/4"", Black",34.678799999999995
Bevis Steel Folding Chairs,34.542
Tensor Track Tree Floor Lamp,34.482749999999996
Flat Face Poster Frame,34.477199999999996
"Harbour Creations Legal Exhibit Labels, 5000 Label Set",34.425000000000004
"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",34.371
"Sanford Colorific Colored Pencils, 12/Box",34.371
Avery Hi-Liter Smear-Safe Highlighters,34.3392
Deflect-O Glasstique Clear Desk Accessories,34.3035
"Wilson Jones Hanging View Binder, White, 1""",34.293
"Fellowes Personal Hanging Folder Files, Navy",34.2474
Personal File Boxes with Fold-Down Carry Handle,34.2474
"BIC Brite Liner Highlighters, Chisel Tip",34.2144
Xerox 230,34.2144
Avery 506,34.1964
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",34.089
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",34.019999999999996
Adtran 1202752G1,34.0173
Crate-A-Files,34.007999999999996
"Angle-D Binders with Locking Rings, Label Holders",33.945
Bulldog Table or Wall-Mount Pencil Sharpener,33.87345
Jabra SPEAK 410,33.8364
Xerox 1923,33.6672
Fiskars Home & Office Scissors,33.5664
"Cardinal Hole Reinforcements, Economy",33.531000000000006
"Eberhard Faber 3 1/2"" Golf Pencils",33.480000000000004
Avery 475,33.3
Xerox 1959,33.2664
Recycled Premium Regency Composition Covers,33.233999999999995
Eldon 200 Class Desk Accessories,33.1584
"Harbour Creations Swivel Stool, Adjustable",33.015150000000034
"Cardinal Binder Covers, Economy",33.0
"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",32.891850000000005
Fellowes Presentation Covers for Comb Binding Machines,32.737500000000004
Magnifier Swing Arm Lamp,32.7288
Logitech ClearChat Comfort/USB Headset H390,32.70419999999999
Holmes HEPA Air Purifier,32.67
Xerox 23,32.6592
Xerox 213,32.6592
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",32.53575
"Advantus Push Pins, Aluminum Head",32.419799999999995
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,32.38920000000002
"Okidata Receipt Printer, Red",32.278499999999994
Acme Tagit Stainless Steel Antibacterial Scissors,32.076
Xerox 1928,32.076
"Smead Folders, Wire Frame",31.9698
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",31.941000000000003
HP Office Recycled Paper (20Lb. and 87 Bright),31.9332
Maxell LTO Ultrium - 800 GB,31.9086
Quality Park Security Envelopes,31.796550000000003
Avery 520,31.752
Avery 514,31.752
Avery 487,31.60485
Fellowes Binding Cases,31.589999999999996
"Array Parchment Paper, Assorted Colors",31.4496
"Smead File Folder Labels, 5000 Label Set",31.31895
BIC Brite Liner Highlighters,31.2984
Newell 31,31.2228
Avery 52,31.217399999999998
"Cameo Manila Envelope, Set of 50",31.049999999999997
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,31.0464
Wilson Jones Active Use Binders,30.903599999999997
"Novimex Shipping Labels, Laser Printer Compatible",30.825900000000004
"Hon Round Labels, Adjustable",30.778200000000002
"Harbour Creations Round Labels, Alphabetical",30.570299999999996
HP Standard 104 key PS/2 Keyboard,30.45
Avaya 5420 Digital phone,30.37275
Xerox 227,30.3264
Safco Industrial Wire Shelving,30.236850000000004
Poly String Tie Envelopes,30.202199999999998
DAX Black Cherry Wood-Tone Poster Frame,30.1872
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",30.139200000000002
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,30.0846
"Nokia Audio Dock, Full Size",30.082199999999986
"Howard Miller 12"" Round Wall Clock",30.000000000000014
"Smead Removable Labels, 5000 Label Set",29.865
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,29.835
Motorla HX550 Universal Bluetooth Headset,29.6625
Newell 328,29.6088
"Smead Round Labels, 5000 Label Set",29.429999999999996
Deluxe Heavy-Duty Vinyl Round Ring Binder,29.223
"Seth Thomas 8 1/2"" Cubicle Clock",29.2032
GBC Standard Plastic Binding Systems' Combs,29.201999999999998
"Advantus Thumb Tacks, 12 Pack",29.1978
"Elite 5"" Scissors",29.1525
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",29.1444
ACCOHIDE Binder by Acco,29.1165
Acco Perma 3000 Stacking Storage Drawers,29.08125
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",29.08125
Griffin GC36547 PowerJolt SE Lightning Charger,28.953
"Xerox Parchment Paper, Recycled",28.935
"Harbour Creations File Folder Labels, Adjustable",28.7775
Xerox 200,28.7712
Presstex Flexible Ring Binders,28.665
Xerox 1993,28.5768
Southworth 25% Cotton Linen-Finish Paper & Envelopes,28.539
"GlobeWeis Clasp Envelope, Recycled",28.53
Avery Durable Binders,28.4256
"OIC Staples, Assorted Sizes",28.256700000000006
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",28.188
Lumber Crayons,28.0725
Xerox 218,27.9936
Xerox 229,27.9936
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",27.990899999999996
Ultra Door Push Plate,27.987000000000002
Avery 518,27.972
"OIC Thumb Tacks, 12 Pack",27.945
"ACCOHIDE 3-Ring Binder, Blue, 1""",27.877499999999998
"Stockwell Staples, 12 Pack",27.874500000000005
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,27.7158
"Ames Clasp Envelope, Security-Tint",27.630000000000003
Xerox 2000,27.6048
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,27.5862
3M Hangers With Command Adhesive,27.306
Memorex Micro Travel Drive 8 GB,27.299999999999997
GBC Plastic Binding Combs,27.121499999999997
"Wilson Jones Index Tab, Durable",27.026249999999997
Apple iPhone 5C,26.997300000000003
Trimflex Flexible Post Binders,26.9388
Newell 315,26.91
"Stanley Pencil Sharpener, Water Color",26.90850000000001
Maxell 4.7GB DVD-R,26.8191
"Enermax Mouse, USB",26.81685000000001
Xerox 1973,26.7228
"Wilson Jones Hole Reinforcements, Clear",26.7165
Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,26.648999999999997
"Green Bar Computer Printout Paper, Recycled",26.532
Barrel Sharpener,26.453699999999998
"Advantus Staples, 12 Pack",26.428500000000003
Xerox 1992,26.3718
Standard Line “While You Were Out” Hardbound Telephone Message Book,26.3718
Wausau Papers Astrobrights Colored Envelopes,26.3718
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,26.352899999999998
Xerox 196,26.2701
"SanDisk Computer Printout Paper, 8.5 x 11",26.117400000000004
